ID;Income;Age;Years_Experience;Work_Phone;Phone;Email;Total_Family;Status;Realty_Y;Gender_M;Car_Y;Income_Type_Pensioner;Income_Type_State servant;Income_Type_Student;Income_Type_Working;Education_Type_Higher education;Education_Type_Incomplete higher;Education_Type_Lower secondary;Education_Type_Secondary / secondary special;Family_Status_Married;Family_Status_Separated;Family_Status_Single / not married;Family_Status_Widow;Housing_Type_House / apartment;Housing_Type_Municipal apartment;Housing_Type_Office apartment;Housing_Type_Rented apartment;Housing_Type_With parents;Job_Title_Cleaning staff;Job_Title_Cooking staff;Job_Title_Core staff;Job_Title_Drivers;Job_Title_HR staff;Job_Title_High skill tech staff;Job_Title_IT staff;Job_Title_Laborers;Job_Title_Low-skill Laborers;Job_Title_Managers;Job_Title_Medicine staff;Job_Title_Private service staff;Job_Title_Realty agents;Job_Title_Sales staff;Job_Title_Secretaries;Job_Title_Security staff;Job_Title_Waiters/barmen staff;Job_Title_unknown
5096818;157500.0;30.493150684931507;8.852054794520548;0;0;0;2.0;1;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096819;315000.0;48.635616438356166;6.52054794520548;1;1;0;1.0;1;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096820;315000.0;48.635616438356166;6.52054794520548;1;1;0;1.0;1;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096821;315000.0;48.635616438356166;6.52054794520548;1;1;0;1.0;1;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096822;315000.0;48.635616438356166;6.52054794520548;1;1;0;1.0;0;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096823;315000.0;48.635616438356166;6.52054794520548;1;1;0;1.0;0;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096827;315000.0;48.635616438356166;6.52054794520548;1;1;0;1.0;1;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096828;315000.0;48.635616438356166;6.52054794520548;1;1;0;1.0;1;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096829;315000.0;48.635616438356166;6.52054794520548;1;1;0;1.0;1;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096830;270000.0;46.29041095890411;0.3506849315068493;0;0;0;1.0;0;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096831;270000.0;46.29041095890411;0.3506849315068493;0;0;0;1.0;0;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096832;270000.0;46.29041095890411;0.3506849315068493;0;0;0;1.0;1;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096833;270000.0;46.29041095890411;0.3506849315068493;0;0;0;1.0;0;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096834;112500.0;35.04657534246575;0.4328767123287671;1;0;0;2.0;0;True;True;True;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096835;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096836;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096837;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096838;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096839;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096840;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096841;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096842;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096843;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096844;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096845;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096846;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096847;94500.0;61.59178082191781;-1000.6657534246575;0;0;0;1.0;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096856;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;1;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096857;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;1;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096858;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;0;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096859;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;0;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096860;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;1;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096861;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;1;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096863;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;1;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096864;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;1;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096865;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;0;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096866;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;0;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096867;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;1;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096868;180000.0;49.24657534246575;9.523287671232877;0;0;0;2.0;1;True;True;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096869;67500.0;30.55890410958904;5.183561643835616;0;0;0;4.0;1;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
5096870;67500.0;30.55890410958904;5.183561643835616;0;0;0;4.0;0;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
5096871;270000.0;41.24383561643835;4.183561643835616;0;0;0;2.0;1;True;True;True;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
5096873;270000.0;41.24383561643835;4.183561643835616;0;0;0;2.0;1;True;True;True;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
5096874;112500.0;40.013698630136986;14.693150684931506;0;0;0;3.0;0;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096875;121500.0;45.863013698630134;11.764383561643836;0;0;0;3.0;0;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096878;112500.0;43.36986301369863;22.273972602739725;0;0;0;2.0;1;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096879;112500.0;43.36986301369863;22.273972602739725;0;0;0;2.0;1;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096880;112500.0;43.36986301369863;22.273972602739725;0;0;0;2.0;1;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096881;90000.0;26.75068493150685;3.1780821917808217;0;0;1;3.0;1;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096883;180000.0;24.32054794520548;4.758904109589041;1;1;0;3.0;1;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096884;112500.0;47.78356164383562;3.347945205479452;0;1;0;2.0;1;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096887;180000.0;44.1945205479452;5.843835616438356;1;0;0;2.0;1;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096888;270000.0;49.23561643835617;13.01917808219178;0;1;0;2.0;1;False;True;True;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096889;270000.0;49.23561643835617;13.01917808219178;0;1;0;2.0;0;False;True;True;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096891;67500.0;62.983561643835614;-1000.6657534246575;0;1;0;2.0;0;False;False;True;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096896;112500.0;32.586301369863016;8.016438356164384;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096897;112500.0;32.586301369863016;8.016438356164384;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096898;148500.0;49.41917808219178;0.7561643835616438;0;0;0;2.0;0;True;True;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
5096899;270000.0;39.92602739726028;16.27123287671233;1;0;0;3.0;1;True;True;True;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096900;270000.0;39.92602739726028;16.27123287671233;1;0;0;3.0;1;True;True;True;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096901;157500.0;36.824657534246576;8.432876712328767;0;1;0;3.0;1;True;True;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096903;157500.0;36.824657534246576;8.432876712328767;0;1;0;3.0;1;True;True;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096904;157500.0;32.53972602739726;3.758904109589041;0;0;0;2.0;1;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096905;157500.0;46.68493150684932;3.347945205479452;1;0;0;1.0;1;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5096906;157500.0;46.68493150684932;3.347945205479452;1;0;0;1.0;0;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5096908;45000.0;62.41917808219178;-1000.6657534246575;0;1;0;2.0;1;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096911;225000.0;39.66027397260274;11.602739726027398;0;0;0;2.0;1;True;True;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096913;225000.0;39.66027397260274;11.602739726027398;0;0;0;2.0;0;True;True;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096914;45000.0;43.14246575342466;9.931506849315069;0;0;0;2.0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096915;135000.0;46.536986301369865;25.19178082191781;1;1;0;3.0;0;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096916;112500.0;36.583561643835615;3.758904109589041;0;0;0;3.0;1;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096918;225000.0;38.26849315068493;0.3452054794520548;0;0;0;5.0;1;True;True;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096919;90000.0;28.627397260273973;1.1753424657534246;0;0;0;2.0;0;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096922;157500.0;43.556164383561644;4.6;1;0;0;2.0;1;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096923;90000.0;34.23013698630137;6.1808219178082195;1;0;0;2.0;0;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5096924;225000.0;49.55068493150685;5.265753424657534;0;0;0;3.0;1;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096926;112500.0;35.797260273972604;1.095890410958904;1;0;0;2.0;0;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096927;135000.0;44.28219178082192;4.098630136986301;1;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096931;81000.0;57.31506849315068;-1000.6657534246575;0;0;0;2.0;1;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096932;135000.0;38.863013698630134;12.183561643835617;1;0;0;2.0;1;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096933;135000.0;38.863013698630134;12.183561643835617;1;0;0;2.0;1;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096934;135000.0;38.863013698630134;12.183561643835617;1;0;0;2.0;1;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096935;90000.0;35.172602739726024;1.841095890410959;0;0;0;2.0;1;False;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096936;180000.0;54.961643835616435;16.356164383561644;0;0;0;2.0;0;True;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096937;180000.0;54.961643835616435;16.356164383561644;0;0;0;2.0;0;True;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
5096938;135000.0;50.8027397260274;5.178082191780822;1;1;0;2.0;0;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096940;256500.0;50.83287671232877;1.926027397260274;0;0;0;1.0;1;True;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096942;225000.0;32.40821917808219;6.095890410958904;1;1;0;2.0;0;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096943;99000.0;25.027397260273972;2.095890410958904;1;1;0;1.0;1;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096944;135000.0;23.832876712328765;1.8438356164383563;1;0;0;2.0;1;False;True;True;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096946;148500.0;31.194520547945206;1.010958904109589;1;0;0;3.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096948;76500.0;41.81917808219178;8.931506849315069;0;1;0;4.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5096950;135000.0;62.15890410958904;11.687671232876712;0;0;0;2.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
5096952;90000.0;60.0986301369863;7.432876712328767;1;1;0;2.0;1;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096954;360000.0;38.92054794520548;3.8438356164383563;0;1;0;3.0;0;True;True;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096956;180000.0;43.28767123287671;16.27123287671233;0;0;0;1.0;1;True;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5096957;180000.0;43.28767123287671;16.27123287671233;0;0;0;1.0;1;True;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5096958;67500.0;53.33424657534247;7.517808219178082;0;0;0;2.0;0;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096959;112500.0;28.326027397260273;0.6794520547945205;1;1;0;3.0;0;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096961;112500.0;57.35068493150685;1.8438356164383563;0;1;0;1.0;1;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096962;495000.0;52.41095890410959;15.021917808219179;1;1;0;1.0;0;False;True;True;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096963;675000.0;49.66027397260274;2.5972602739726027;0;1;0;2.0;1;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096965;162000.0;30.484931506849314;11.687671232876712;0;0;0;4.0;1;True;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096966;202500.0;54.104109589041094;11.183561643835617;0;1;0;1.0;1;True;False;False;False;False;False;True;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
5096967;76500.0;58.96986301369863;-1000.6657534246575;0;1;0;2.0;1;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096971;225000.0;45.61369863013699;14.93972602739726;0;1;0;2.0;1;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096972;135000.0;49.41917808219178;28.698630136986303;1;0;0;2.0;0;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096978;180000.0;26.068493150684933;5.263013698630137;0;0;0;1.0;1;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096982;247500.0;33.912328767123284;8.846575342465753;0;0;0;3.0;1;True;False;True;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096983;135000.0;49.347945205479455;1.926027397260274;0;0;0;1.0;1;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
5096987;315000.0;58.47397260273973;14.936986301369863;0;1;0;2.0;0;True;True;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096988;315000.0;58.47397260273973;14.936986301369863;0;1;0;2.0;1;True;True;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096990;540000.0;31.687671232876713;5.263013698630137;0;0;0;3.0;0;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
5096991;225000.0;33.62191780821918;0.3452054794520548;0;0;0;3.0;0;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
5096992;81000.0;24.4986301369863;0.5972602739726027;1;1;0;3.0;1;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
5096993;135000.0;43.0958904109589;12.767123287671232;0;0;0;1.0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096994;270000.0;32.47123287671233;6.764383561643836;0;0;0;2.0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096995;85500.0;56.293150684931504;-1000.6657534246575;0;0;0;1.0;1;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
5096996;202500.0;27.506849315068493;2.095890410958904;1;1;0;2.0;1;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
